Date,Open,High,Low,Close,Adjusted_close,Volume
2024-09-03,286.36,288.21,283.71,285.52,280.5921,2902782
2024-09-04,286.55,288.97,285.99,288.03,283.0587,2558502
2024-09-05,289,289.545,286.24,287.97,282.9998,2412493
2024-09-06,287.82,292.19,287.5692,289.51,284.5132,3863559
2024-09-09,290.03,291.74,287.8,291.29,286.2625,3208635
2024-09-10,292.81,296.23,291.04,291.27,286.2428,2497109
2024-09-11,290.83,291.435,285.83,290.23,285.2208,2747627
2024-09-12,290.17,292.69,288.26,292.35,287.3042,2274712
2024-09-13,294.49,296.74,292.62,296.53,291.412,2205535
2024-09-16,297.42,300.11,295.04,296.69,291.5693,2916205
2024-09-17,297,297.39,292.17,293.75,288.68,2997493
2024-09-18,293.88,295.1,290.37,292.03,286.9897,1788384
2024-09-19,294.25,295.08,290.9,293.85,288.7783,2271388
2024-09-20,292.94,298.05,292.835,296.83,291.7069,5817302
2024-09-23,299,300.22,296.89,299.06,293.8984,2312365
2024-09-24,299.06,301.45,297.7,300.27,295.0875,2408175
2024-09-25,300.33,301.8,298.4,300.47,295.284,1986241
2024-09-26,301.15,304.29,300.735,303.65,298.4091,1971134
2024-09-27,303.52,306.96,303.52,303.69,298.4485,3402999
2024-09-30,303.75,305.03,302.1,304.51,299.2543,2286978
2024-10-01,304.51,305.23,302.25,302.98,297.7507,3036208
2024-10-02,300.58,304.08,299.5801,303.76,298.5172,2352436
2024-10-03,303.5,304.02,301.26,303.45,298.2126,1802561
2024-10-04,303.05,305.89,301.38,303.76,298.5172,2432634
2024-10-07,303.76,305.1199,300,300.85,295.6575,2091776
2024-10-08,302.64,303.35,300.36,301.9,296.6893,2038348
2024-10-09,302.94,305.01,301.965,303.83,298.586,1854155
2024-10-10,304.03,305.75,302.93,304.04,298.7924,1739458
2024-10-11,304.42,305.5,302.97,305.04,299.7752,1775710
2024-10-14,305.15,310.42,304.5,309.84,304.4923,2376310
2024-10-15,312,315.36,311.01,313.34,307.9319,3067090
2024-10-16,313.32,313.725,310.11,312.92,307.5191,1821486
2024-10-17,313.98,315.05,312.48,314.7,309.2684,3095192
2024-10-18,315.57,317.18,314.2299,316.56,311.0963,2531197
2024-10-21,317.13,317.9,314.41,314.89,309.4551,2404056
2024-10-22,314.09,315.74,313.3,314.69,309.2586,5889115
2024-10-23,292.77,301.6,290.83,298.57,293.4168,18791952
2024-10-24,299.12,302.3899,298.28,301.58,296.3749,5522591
2024-10-25,301,301.6,292.2,292.61,287.5597,8863234
2024-10-28,299.2,299.92,296.5368,296.79,291.6675,6655971
2024-10-29,297.5979,302.7,295,295,289.9084,9048877
2024-10-30,294.5,295.37,289.84,291.52,286.4885,4924013
2024-10-31,292.25,294.38,291.17,292.11,287.0683,4277428
2024-11-01,294.51,296.88,293.28,295.21,290.1148,4131804
2024-11-04,294.74,294.96,291.801,292.85,287.7955,2583053
2024-11-05,293.75,297.38,292.56,297.32,292.1884,3032122
2024-11-06,300.28,300.33,292.72,294,288.9257,4646422
2024-11-07,294.84,296.54,293.81,294.66,289.5743,3357377
2024-11-08,295.6,301.8321,295.25,298.97,293.8099,3279284
2024-11-11,300.49,303.81,300.02,301.53,296.3257,2872440
2024-11-12,300.14,301.405,297.52,298.65,293.4954,2453194
2024-11-13,298.9,299.13,295.2172,297.35,292.2179,2327101
2024-11-14,298,300.11,296.5901,298.56,293.407,1932557
2024-11-15,297.72,299.495,289.72,292.63,287.5793,4039432
2024-11-18,293.01,295.44,290.7886,291.1,286.0757,2866132
2024-11-19,290,292.072,287.6,290.73,285.7121,2353251
2024-11-20,290.62,291.3199,288.255,290.91,285.889,2525012
2024-11-21,285,288.6,283.46,288.47,283.4911,4475662
2024-11-22,288.47,290.6,288.14,290.28,285.2699,2879063
2024-11-25,291.765,296.61,291.765,296.19,291.0779,5021843
2024-11-26,297,297.28,294.83,296.33,291.2155,2254326
2024-11-27,297,299.5,294.98,295.08,289.9871,2240280
2024-11-29,294.16,297.05,294.018,296.01,290.901,1655907
2024-12-02,293.5,294.23,290.94,292.44,289.1214,3150151
2024-12-03,292.32,294.85,290.29,294.5,291.1581,3030992
2024-12-04,292.28,296.04,291.82,295.09,291.7414,3742938
2024-12-05,295.54,299.74,294.9331,299.47,296.0717,2594816
2024-12-06,300.56,303.7971,298.605,298.98,295.5872,4158690
2024-12-09,297.585,302.6178,297.09,301.37,297.9501,2391898
2024-12-10,300.13,302.82,295.84,300.71,297.2976,3522974
2024-12-11,301.34,301.9,295.97,296.1,292.7399,3037616
2024-12-12,296.2,298.55,295.09,296.63,293.2639,2040653
2024-12-13,296.29,299.2,295.43,296.6,293.2342,2547703
2024-12-16,297.18,302.12,297.17,297.71,294.3316,3180071
2024-12-17,297.62,300,294.82,296.08,292.7201,3295881
2024-12-18,295.02,298.9761,290.67,290.88,287.5791,3800945
2024-12-19,290.88,292.86,288.847,290.23,286.9365,3438533
2024-12-20,289.52,296.1,289.3001,292.68,289.3587,7677952
2024-12-23,292.255,293.1,289.73,291.29,287.9845,2492226
2024-12-24,291.28,294.27,290.791,293.99,290.6538,1460985
2024-12-26,293,295.435,292.6,294.8,291.4546,1434337
2024-12-27,293.34,296.4795,292.74,293.62,290.288,1617399
2024-12-30,291.47,291.47,289,289.6,286.3137,1936678
2024-12-31,290.08,291.24,288.58,289.89,286.6004,1915847
2025-01-02,290.95,295.7625,290.25,292.51,289.1906,3118262
2025-01-03,292.83,294.96,290.7,294.78,291.4349,2240254
2025-01-06,293.28,295.6,291.74,292.18,288.8644,2838933
2025-01-07,293.78,294.93,288.28,289.34,286.0566,3419450
2025-01-08,288.97,289.14,286.55,286.9,283.6443,2724217
2025-01-10,287.5,287.77,281.78,282.31,279.1064,3946002
2025-01-13,282.94,284.5,280.35,283.63,280.4114,3394291
2025-01-14,285.02,285.35,279.38,281.58,278.3847,2238889
2025-01-15,284.33,284.65,280.61,282.3,279.0965,2867781
2025-01-16,280.24,280.945,276.53,279.74,276.5655,3403681
2025-01-17,280.98,284.08,280,280.95,277.7618,3312793
2025-01-21,280.76,282.9,278.73,282.61,279.403,3858590
2025-01-22,283.3,283.53,280.405,281.35,278.1573,3660600
2025-01-23,280.75,285,280.6501,284.43,281.2023,2279408
2025-01-24,284.505,286.85,283.28,285.46,282.2206,2523397
2025-01-27,286.605,293.43,285.81,293.09,289.7641,4343019
2025-01-28,292.4,294.49,290,291.15,287.8461,3180370
2025-01-29,291.38,293.14,290,290.11,286.8179,2358272
2025-01-30,290.91,292.08,289.36,290.32,287.0255,2125150
2025-01-31,289.83,291.25,287.35,288.7,285.4239,2557033
2025-02-03,287.02,290.9,284.19,290.05,286.7586,3049143
2025-02-04,289.76,290.64,288.37,289.77,286.4817,2977102
2025-02-05,290,290.27,286.34,288.83,285.5524,2363168
