timestamp,open,high,low,close,volume
2010-02-02,283.6501,291.8001,283.5001,289.6501,56676870
2010-02-01,270.0000,282.9001,267.2500,282.2001,53906399
2010-01-29,269.0000,276.1001,266.5000,270.5500,63410213
2010-01-28,273.9501,281.8001,264.9500,264.9500,92610263
2010-01-27,271.8001,272.6501,262.4500,266.8500,71829354
2010-01-26,273.0001,278.2501,267.5000,276.0001,53231570
2010-01-25,267.0000,280.8501,265.1500,276.0001,69883194
2010-01-22,279.0001,280.0001,255.1000,271.3501,182603110
2010-01-21,302.1501,305.2501,283.0001,283.0001,115702151
2010-01-20,308.2501,310.6001,297.9001,300.8501,77667920
2010-01-19,313.5001,315.0001,308.6001,312.1001,73639198
2010-01-18,313.0001,319.2501,310.0001,317.7501,43671824
2010-01-15,318.3001,322.1001,310.5001,311.2001,97185647
2010-01-14,317.6001,322.0001,315.7501,318.6501,44746769
2010-01-13,312.2501,314.3001,310.5001,313.7001,58311560
2010-01-12,316.2501,318.5501,311.6501,316.6001,46368685
2010-01-11,324.0001,328.5001,316.3001,317.0001,51018549
2010-01-08,322.0001,326.0001,318.3501,320.5501,77856216
2010-01-07,306.9501,318.9501,303.9001,315.5001,80109820
2010-01-06,300.3501,307.0001,295.4001,307.0001,68161291
2010-01-05,281.9501,300.8501,279.5001,298.1001,92457159
2010-01-04,278.5001,281.6001,275.0501,280.5501,37064907
2009-12-31,276.0501,276.0501,273.6001,276.0001,9127803
2009-12-30,276.0001,276.0501,269.5500,272.2501,18259641
2009-12-29,277.0001,279.3001,273.4501,275.0001,16888647
2009-12-24,278.0001,280.5001,272.3001,276.0001,6572570
2009-12-23,275.4001,278.3501,273.6001,275.5001,26458972
2009-12-22,274.0001,276.5501,271.5001,272.4501,30536207
2009-12-21,271.0001,275.8001,266.1000,273.0001,43230102
2009-12-18,273.8501,276.0501,263.7500,264.2500,135531627
2009-12-17,287.5001,289.8501,273.4001,273.8501,72730551
2009-12-16,286.0001,294.3001,284.5501,292.0001,61405493
2009-12-15,293.9001,294.1501,281.6501,284.5501,44867625
2009-12-14,295.0001,299.8001,289.5001,291.6501,50545183
2009-12-11,292.6001,297.1001,287.0001,288.0001,45542442
2009-12-10,277.0001,290.7501,277.0001,290.7501,64336667
2009-12-09,285.0001,290.5001,277.8501,278.1001,75169626
2009-12-08,295.0001,297.8001,282.6001,287.5001,78496112
2009-12-07,303.5501,303.5501,294.7501,297.0501,49424403
2009-12-04,306.0501,310.4001,297.7001,303.5001,59685984
2009-12-03,305.0001,313.5001,304.0001,304.5001,90112426
2009-12-02,303.9001,303.9001,284.6001,297.5001,108860232
2009-12-01,299.5501,305.6001,293.5001,296.0501,117674445
2009-11-30,301.0001,302.0001,291.3501,292.3501,104248821
2009-11-27,283.0001,305.5001,275.0001,297.8501,161901548
2009-11-26,314.0001,314.2001,284.1501,291.1001,126478923
2009-11-25,317.0001,318.8501,314.0501,316.3001,61758082
2009-11-24,310.0501,319.7501,309.3501,314.0001,67115904
2009-11-23,310.0001,318.0501,307.6501,314.5001,61305878
2009-11-20,310.1501,312.6001,296.3001,304.2501,115397955
2009-11-19,315.8001,320.5001,306.3501,308.4001,78778793
2009-11-18,319.0001,321.9001,314.0001,317.4001,73556578
2009-11-17,325.0001,325.0001,314.7001,315.0001,64548343
2009-11-16,325.0001,327.5001,319.0001,324.0001,48176241
2009-11-13,324.0001,326.0501,317.5001,320.0001,59167945
2009-11-12,323.9501,330.0001,322.7001,324.1001,56498207
2009-11-11,327.7501,330.4501,319.5001,323.0001,78456599
2009-11-10,336.0001,339.9001,324.0001,325.3501,117980485
2009-11-09,342.5001,347.9001,340.4001,342.8501,62360605
2009-11-06,332.9501,343.6501,331.3501,336.5001,54703633
2009-11-05,330.0001,337.4001,330.0001,332.3501,49297685
2009-11-04,332.0501,339.0001,329.6501,337.0001,46217834
2009-11-03,323.2501,329.7001,317.2501,323.4501,59472108
2009-11-02,315.6001,331.0001,314.8001,330.0001,50282137
2009-10-30,337.0001,338.2001,320.1001,322.0001,76710093
2009-10-29,316.5001,333.7501,313.5001,330.0001,139542791
2009-10-28,341.5001,341.9001,315.0001,319.0001,121816065
2009-10-27,350.2501,351.8501,333.6501,339.8001,84425553
2009-10-26,360.0001,365.0001,348.8501,352.6001,53842571
2009-10-23,366.9501,369.0001,359.9001,361.4501,47460833
2009-10-22,358.0501,361.2501,354.5501,359.0001,53480784
2009-10-21,365.0501,367.0001,353.2001,364.9501,84148166
2009-10-20,370.0001,373.2001,359.5501,363.7501,179755043
2009-10-19,374.1501,382.0501,372.5001,382.0501,25324658
2009-10-16,385.0001,388.9501,370.3501,372.2501,48521345
2009-10-15,388.2001,390.0001,374.0001,379.9001,65613630
2009-10-14,367.2501,384.9001,364.3001,383.6001,99734127
2009-10-13,372.0001,372.4501,360.0001,360.0001,61129228
2009-10-12,378.0001,378.7501,370.0001,372.6501,32506674
2009-10-09,374.0001,378.0001,371.6501,377.0001,27422863
2009-10-08,374.5501,375.9001,364.1501,375.9001,51040394
2009-10-07,367.3501,372.3501,364.2001,370.2501,33679962
2009-10-06,363.5001,372.8501,363.5001,369.8501,42763929
2009-10-05,359.9501,361.9501,352.8501,361.8001,26826878
2009-10-02,361.5001,364.0001,353.2001,356.7501,46392687
2009-10-01,371.8001,372.3001,360.3501,363.1501,30183806
2009-09-30,368.6001,375.5001,365.5001,370.0001,41127331
2009-09-29,372.0001,373.7001,367.2001,369.2501,52648029
2009-09-28,357.1001,367.0001,350.2501,365.0001,49037206
2009-09-25,363.0001,367.0001,355.3501,357.0001,72236013
2009-09-24,369.6001,376.6501,364.4001,364.5501,76149493
2009-09-23,369.5501,372.6501,365.6501,371.2501,35740129
2009-09-22,372.9501,374.6001,368.8001,371.4001,25855430
2009-09-21,375.6001,379.0001,363.9001,370.0001,36991729
2009-09-18,377.0001,377.5001,371.0001,373.6501,66569965
2009-09-17,385.9501,389.7501,374.5001,378.2501,57502106
2009-09-16,372.0001,381.2001,369.2001,380.0001,83126249
2009-09-15,373.0001,375.9001,367.4001,369.0001,30259800
2009-09-14,365.0001,371.8001,360.9001,370.0001,32318657
2009-09-11,370.9001,374.0001,368.3501,370.2001,44747475
2009-09-10,368.0001,372.0001,363.5001,368.0001,41085040
2009-09-09,355.0001,367.8001,352.9501,366.7001,45207876
2009-09-08,362.0001,363.6001,354.8501,355.5001,43279602
2009-09-07,360.0001,361.1501,353.3001,359.5001,30895735
2009-09-04,355.1001,361.9001,350.4501,351.7501,60259327
2009-09-03,356.8001,362.2501,349.9001,351.3001,71515339
2009-09-02,362.5001,366.9501,354.2501,359.0501,56049241
2009-09-01,379.0001,381.7501,368.1001,370.0001,61544008
2009-08-28,375.0001,383.7001,372.0001,380.2501,61013171
2009-08-27,361.5001,372.3501,361.5001,368.9001,40763586
2009-08-26,361.7501,366.0501,359.6501,363.0001,24555212
2009-08-25,354.0001,367.0001,353.4001,362.5001,59862941
2009-08-24,360.0001,364.0001,356.0001,362.2501,44431261
2009-08-21,343.9001,352.1001,343.3001,352.0001,82320757
2009-08-20,350.0001,354.2001,344.2501,348.9001,41024828
2009-08-19,342.1501,347.5001,334.9001,345.0001,39337057
2009-08-18,345.0001,350.6001,341.0001,346.5501,33583096
2009-08-17,356.0001,356.0001,341.0001,347.0501,43967562
2009-08-14,361.9001,367.0001,354.2501,359.1001,43621785
2009-08-13,356.5001,364.0001,353.3001,359.2001,40011727
2009-08-12,340.3501,357.8501,330.0001,353.3501,78652279
2009-08-11,350.0001,361.0001,343.4501,346.2501,48733377
2009-08-10,355.6001,366.6501,353.9001,358.5501,41472342
2009-08-07,345.5501,367.9501,337.8501,365.0001,72648413
2009-08-06,343.1001,362.6501,341.9001,354.0001,67682263
2009-08-05,329.0001,347.4501,328.1001,336.5001,70633054
2009-08-04,325.0501,332.0001,322.4001,328.5001,52909254
2009-08-03,298.8501,336.3001,296.5001,322.5501,139239356
2009-07-31,303.5001,313.9001,301.0501,302.3001,45385671
2009-07-30,297.0001,310.0001,297.0001,305.0001,54436739
2009-07-29,296.6501,304.7001,294.5001,295.0001,59407481
2009-07-28,303.1001,306.2001,294.4001,298.0501,63419677
2009-07-27,318.5001,320.0001,302.7001,304.0001,86796605
2009-07-24,313.2501,319.0001,309.5001,315.0001,71833676
2009-07-23,300.7501,311.7501,293.9001,310.8501,91763625
2009-07-22,308.5001,308.5501,295.8501,299.6001,68754464
2009-07-21,313.5001,314.8001,307.9001,309.3001,65141144
2009-07-20,315.0001,318.5001,312.0001,313.0001,79730750
2009-07-17,318.0001,320.9501,313.1001,313.1001,96984977
2009-07-16,315.0001,319.0001,308.7001,314.8001,53970895
2009-07-15,301.0001,314.9501,300.9501,313.3001,59211839
2009-07-14,301.0001,308.0001,296.4501,300.0001,62671157
2009-07-13,285.4001,297.7001,282.1501,296.4001,43169250
2009-07-10,284.2001,291.4001,284.2001,288.0001,36131872
2009-07-09,287.0001,291.8001,285.4501,288.0001,48451234
2009-07-08,292.7501,295.0001,284.0001,287.0001,68326142
2009-07-07,296.0001,298.7501,290.5001,296.0001,53159429
2009-07-06,290.0001,295.4501,287.0001,292.7501,71776571
2009-07-03,291.8501,299.0001,287.1501,297.0001,224913679
2009-07-02,290.0001,295.9501,287.8001,289.0001,107265554
2009-07-01,285.0001,290.9001,282.6501,290.2501,65595485
2009-06-30,285.0001,289.1001,277.3501,283.0001,78616207
2009-06-29,269.2000,280.0001,267.2000,279.6501,57114410
2009-06-26,270.0000,274.4001,264.7000,268.1000,49762416
2009-06-25,269.9500,274.4001,262.2500,269.7500,55928067
2009-06-24,264.5000,273.7501,261.0000,270.8001,53954268
2009-06-23,260.0000,266.0000,255.3500,259.0500,59563342
2009-06-22,272.0001,277.0001,261.2500,264.0000,45866383
2009-06-19,272.7501,278.7501,268.5000,274.0001,72576896
2009-06-18,273.5001,275.0001,261.0000,268.7500,48047951
2009-06-17,274.5001,281.5001,263.0000,270.0000,59459506
2009-06-16,277.0001,288.0001,272.5001,277.0001,48727766
2009-06-15,291.0001,291.7501,276.2501,278.7501,45491706
2009-06-12,300.2501,303.5001,291.5001,292.0001,76337577
2009-06-11,288.2501,304.5001,284.2501,304.5001,157593310
2009-06-10,296.7501,300.0001,284.2501,288.5001,68200229
2009-06-09,285.5001,293.2501,285.5001,290.0001,55978495
2009-06-08,288.0001,288.0001,276.0001,283.7501,63300985
2009-06-05,272.0001,285.0001,270.0000,285.0001,163991612
2009-06-04,262.7500,272.5001,259.7500,266.0000,74487180
2009-06-03,277.0001,277.0001,255.0000,259.7500,168107259
2009-06-02,277.7501,279.7501,264.7500,273.5001,425015479
2009-06-01,300.0001,322.2501,297.5001,316.2501,99972059
2009-05-29,296.0001,298.5001,286.2501,297.5001,55898690
2009-05-28,281.5001,288.7501,280.0001,287.0001,33747719
2009-05-27,292.7501,299.7501,285.7501,290.0001,45822907
2009-05-26,285.0001,292.7501,277.5001,289.2501,48050691
2009-05-22,282.7501,294.5001,282.2501,286.7501,35955188
2009-05-21,285.0001,293.7501,280.0001,284.5001,44891162
2009-05-20,290.0001,296.0001,279.2501,293.5001,61624396
2009-05-19,287.0001,294.7501,283.5001,294.7501,82525215
2009-05-18,265.0000,282.7501,262.7500,280.7501,62270754
2009-05-15,270.0000,278.5001,263.2500,267.7500,80781533
2009-05-14,243.2500,260.5000,236.2500,253.0000,77154673
2009-05-13,267.0000,273.2501,240.5000,242.7500,104474836
2009-05-12,273.0001,279.7501,264.5000,268.5000,60646520
2009-05-11,292.0001,293.5001,271.5001,287.0001,47994483
2009-05-08,280.0001,284.5001,264.0000,281.0001,62773729
2009-05-07,294.5001,307.0001,271.0001,275.7501,112761087
2009-05-06,293.0001,298.2501,281.2501,288.0001,102644390
2009-05-05,295.5001,302.5001,292.5001,298.0001,100529674
2009-05-01,276.0001,279.0001,269.5000,279.0001,66726072
2009-04-30,265.0000,291.0001,264.0000,281.5001,141480554
2009-04-29,234.0000,258.0000,234.0000,256.5000,107604442
2009-04-28,228.2500,234.2500,220.7500,232.2500,58162736
2009-04-27,228.0000,246.0000,227.0000,234.2500,76124231
2009-04-24,223.2500,237.7500,221.0000,236.0000,79512888
2009-04-23,213.7500,223.7500,212.5000,217.2500,59230611
2009-04-22,208.0000,218.7500,201.0000,218.0000,81921474
2009-04-21,203.0000,214.5000,190.1000,199.0000,101245966
2009-04-20,225.0000,239.0000,200.7500,209.0000,94001254
2009-04-17,218.0000,239.7500,216.2500,227.0000,116115804
2009-04-16,205.0000,215.7500,200.7500,212.0000,116809928
2009-04-15,185.9000,199.2000,184.0000,196.8000,71395101
2009-04-14,186.3000,206.5000,186.1000,195.5000,123443356
2009-04-09,165.6000,183.5000,164.4000,177.5000,82374588
2009-04-08,150.0000,164.5000,150.0000,157.8000,65923455
2009-04-07,175.6000,175.6000,157.7000,157.7000,70333932
2009-04-06,177.4000,182.1000,165.5000,172.6000,71099167
2009-04-03,169.0000,178.0000,165.4000,170.4000,61178991
2009-04-02,162.5000,171.4000,162.5000,168.4000,88381101
2009-04-01,148.0000,158.0000,143.3000,157.0000,104544170
2009-03-31,148.7000,160.5000,142.2000,148.0000,117367982
2009-03-30,169.0000,169.0000,146.5000,149.1000,131971124
2009-03-27,144.0000,176.6000,142.9000,173.8000,213870160
2009-03-26,125.0000,150.1000,123.5000,140.1000,144334693
2009-03-25,118.0000,124.0000,112.7000,123.4000,77506570
2009-03-24,130.0000,133.0000,114.2000,117.8000,89476353
2009-03-23,110.0000,121.5000,109.0000,121.5000,138928335
2009-03-20,108.0000,109.8000,101.3000,105.0000,158048318
2009-03-19,100.0000,115.7000,98.8000,112.5000,250143322
2009-03-18,93.9000,97.7000,91.3000,96.0000,66815302
2009-03-17,89.8000,95.6000,86.7000,91.3000,81606088
2009-03-16,81.9000,91.3000,81.0000,90.9000,123521502
2009-03-13,77.0000,83.8000,74.1000,74.1000,109550679
2009-03-12,69.5000,72.4000,65.7000,71.9000,64512476
2009-03-11,70.0000,75.7000,68.9000,70.0000,88881246
2009-03-10,61.0000,73.6000,59.4000,67.5000,128360723
2009-03-09,58.0000,62.3000,55.0000,61.4000,122566592
2009-03-06,67.7000,71.0000,61.7000,64.8000,83317987
2009-03-05,84.9000,86.2000,65.3000,65.5000,121051354
2009-03-04,84.0000,89.5000,82.4000,86.3000,43959574
2009-03-03,88.4000,90.7000,76.5000,81.8000,106171942
2009-03-02,87.5000,92.7000,85.2000,87.7000,81257237
2009-02-27,108.0000,110.0000,90.9000,93.4000,161439622
2009-02-26,109.5000,120.1000,108.1000,113.0000,132279760
2009-02-25,103.9000,108.0000,101.4000,105.6000,73831918
2009-02-24,94.0000,101.5000,93.4000,98.2000,68179140
2009-02-23,98.5000,104.8000,96.6000,98.7000,64859855
2009-02-20,97.4000,99.5000,94.5000,95.2000,71036134
2009-02-19,95.8000,103.8000,94.5000,101.1000,98691793
2009-02-18,98.0000,99.7000,90.7000,93.3000,83240686
2009-02-17,95.0000,102.4000,93.1000,96.6000,85946042
2009-02-16,95.7000,104.0000,92.5000,97.1000,76010893
2009-02-13,108.5000,110.3000,89.2000,100.5000,127442823
2009-02-12,108.0000,108.0000,102.5000,105.0000,66198240
2009-02-11,110.0000,113.5000,105.5000,108.5000,80200534
2009-02-10,116.0000,120.9000,110.0000,113.4000,96378522
2009-02-09,101.9000,117.9000,101.9000,116.2000,156234829
2009-02-06,101.5000,110.3000,100.6000,104.8000,109413847
2009-02-05,92.1000,101.7000,92.0000,100.0000,79322080
2009-02-04,95.0000,100.6000,90.9000,96.9000,59521304
