Date,Open,High,Low,Close,Adjusted_close,Volume
2019-05-16,140.71,140.88,140.16,140.58,140.58,0
2019-05-17,140.54,140.67,139.51,140.04,140.04,0
2019-05-20,139.71,140.51,139.65,140.08,140.08,0
2019-05-21,140.05,141.7,139.6,140.415,140.415,0
2019-05-22,140.35,140.69,139.27,139.73,139.73,0
2019-05-23,139.7,139.82,138.49,138.725,138.725,0
2019-05-24,138.68,139.49,138.47,138.965,138.965,0
2019-05-27,139.07,139.63,138.63,138.85,138.85,0
2019-05-28,138.81,139,138.24,138.395,138.395,0
2019-05-29,138.36,138.57,137.82,138.38,138.38,0
2019-05-30,138.37,138.72,138.02,138.2,138.2,0
2019-05-31,138.16,138.23,136.59,136.81,136.81,0
2019-06-03,136.99,137.11,136.51,136.875,136.875,0
2019-06-04,136.85,137.45,136.51,137.32,137.32,0
2019-06-05,137.28,137.76,137.15,137.6,137.6,0
2019-06-06,137.54,137.8,136.95,137.695,137.695,0
2019-06-07,137.65,138.15,137.44,137.8,137.8,0
2019-06-10,138.25,138.37,137.43,137.565,137.565,0
2019-06-11,137.51,138.31,137.46,138.08,138.08,0
2019-06-12,138.03,138.24,137.52,137.665,137.665,0
2019-06-13,137.63,137.77,137.06,137.375,137.375,0
2019-06-14,137.35,137.51,136.47,136.705,136.705,0
2019-06-17,136.75,136.92,135.96,136.065,136.065,0
2019-06-18,136.03,136.23,135.34,136.195,136.195,0
2019-06-19,136.16,137,135.74,136.655,136.655,0
2019-06-20,136.61,137.17,136.17,136.285,136.285,0
2019-06-21,136.25,136.83,135.9,136.74,136.74,0
2019-06-24,136.75,137.11,136.45,136.72,136.72,0
2019-06-25,136.61,136.83,135.76,136.03,136.03,0
2019-06-26,136.07,136.89,135.84,136.775,136.775,0
2019-06-27,136.74,137.32,136.39,136.65,136.65,0
2019-06-28,136.62,137.18,136.23,136.97,136.97,0
2019-07-01,136.96,137.77,136.68,137.075,137.075,0
2019-07-02,137.06,137.2,135.82,135.87,135.87,0
2019-07-03,135.83,135.95,135.13,135.58,135.58,0
2019-07-04,135.55,135.71,135.4,135.615,135.615,0
2019-07-05,135.59,136.04,135.44,135.835,135.835,0
2019-07-08,135.74,136.12,135.49,136.045,136.045,0
2019-07-09,136,136.27,135.35,135.71,135.71,0
2019-07-10,135.67,136.05,135.42,135.585,135.585,0
2019-07-11,135.55,136.04,135.03,135.845,135.845,0
2019-07-12,135.81,136,135.46,135.69,135.69,0
2019-07-15,135.6,135.83,134.9,135.07,135.07,0
2019-07-16,135.05,135.25,133.92,134.295,134.295,0
2019-07-17,134.23,134.61,133.92,134.205,134.205,0
2019-07-18,134.17,134.82,133.81,134.66,134.66,0
2019-07-19,134.57,135,134.48,134.66,134.66,0
2019-07-22,134.68,135.08,134.37,134.59,134.59,0
