Date,Open,High,Low,Close,Adjusted_close,Volume
2019-05-16,4468.6586,4546.7387,4446.7581,4546.7387,4004.7084,1767480
2019-05-17,4528.1709,4568.1631,4528.1709,4567.2109,4022.74,1433237
2019-05-20,4570.5436,4578.6373,4515.7923,4558.6412,4015.1919,1302043
2019-05-21,4571.0197,4583.3983,4513.8879,4523.886,3984.58,1375072
2019-05-22,4536.7406,4625.2949,4533.8841,4624.8188,4073.4803,2148875
2019-05-23,4628.1515,4640.5301,4575.7521,4607.6793,4058.384,1713208
2019-05-24,4624.8188,4665.7633,4602.9183,4650.052,4095.7054,1730819
2019-05-28,4665.7633,4673.5903,4605.2455,4627.1993,4075.577,3259749
2019-05-29,4601.9661,4608.6315,4558.6412,4608.6315,4059.2227,1612595
2019-05-30,4608.1554,4657.1935,4581.97,4653.3847,4098.6408,1113930
2019-05-31,4627.6754,4637.1974,4594.8246,4605.7749,4056.7067,1249085
2019-06-03,4590.5398,4630.532,4574.8285,4622.9144,4071.8029,1644708
2019-06-04,4624.8188,4625.771,4573.4002,4584.3505,4037.8363,2780519
2019-06-05,4591.4919,4630.532,4571.9719,4625.771,4074.319,1707037
2019-06-06,4634.3408,4657.6696,4615.773,4646.7193,4092.77,1547160
2019-06-07,4642.4345,4683.3789,4642.4345,4679.094,4121.2852,1628557
2019-06-10,4688.1399,4688.1399,4649.0998,4664.8111,4108.705,1143252
2019-06-11,4671.4765,4696.2336,4649.5759,4682.9028,4124.6399,2318129
2019-06-12,4684.8072,4744.7956,4657.1935,4734.7975,4170.3481,1594442
2019-06-13,4726.7039,4749.5566,4697.6619,4710.5165,4148.9617,2114131
2019-06-14,4700.5185,4738.6063,4689.0921,4735.7497,4171.1868,1297261
2019-06-17,4731.4648,4749.0805,4713.5988,4729.5605,4165.7354,1361877
2019-06-18,4739.0824,4797.1664,4718.1341,4745.2717,4179.5736,1933336
2019-06-19,4754.7937,4754.7937,4682.4267,4691.4726,4132.1881,1914952
2019-06-20,4706.7077,4731.9409,4675.7613,4678.1418,4120.4465,1976304
2019-06-21,4664.8111,4682.4267,4632.9125,4673.857,4116.6725,6265705
2019-06-24,4665.2872,4721.9429,4651.4803,4714.8014,4152.7358,1587088
2019-06-25,4691.4726,4721.4668,4669.096,4700.0424,4139.7362,1274003
2019-06-26,4687.1877,4710.5165,4652.4325,4657.6696,4102.4149,1787086
2019-06-27,4653.8608,4653.8608,4586.4853,4630.0559,4078.0931,1756876
2019-06-28,4651.0042,4660.5262,4624.8188,4660.5262,4104.9309,1912956
2019-07-01,4709.5643,4709.5643,4661.4784,4673.857,4116.6725,1355613
2019-07-02,4672.9048,4776.2181,4660.0501,4776.2181,4206.8308,2700506
2019-07-03,4798.1186,4856.2026,4786.6922,4840.0153,4263.0225,1805100
2019-07-04,4836.2065,4848.526,4790.501,4820.0191,4245.4102,1088025
2019-07-05,4812.4016,4832.3977,4781.9313,4803.8318,4231.1526,1274500
2019-07-08,4820.0191,4840.9675,4799.0708,4819.0669,4244.5715,1110666
2019-07-09,4815.2581,4826.6845,4780.0269,4797.1664,4225.2818,2196646
2019-07-10,4782.8835,4797.1664,4732.417,4781.9313,4211.8629,1680566
2019-07-11,4781.9313,4799.0708,4755.2698,4759.5546,4192.1539,2760842
2019-07-12,4777.1703,4781.8722,4730.0366,4763.8395,4195.9279,1312938
2019-07-15,4756.222,4802.4473,4737.6541,4784.7879,4214.3789,1244766
2019-07-16,4789.5488,4863.8202,4776.2181,4847.6328,4269.732,1481057
2019-07-17,4855.2504,4877.1509,4814.3059,4836.2065,4259.6678,2306185
2019-07-18,4838.1109,4847.6328,4801.9274,4822.8757,4247.9262,1564485
2019-07-19,4836.2065,4860.9636,4767.6293,4771.4571,4202.6374,2398224
2019-07-22,4765.7439,4801.9274,4739.5585,4789.5488,4218.5724,1368529
2019-07-23,4807.6406,4845.7284,4790.501,4800.9752,4228.6365,1515340
2019-07-24,4799.0708,4814.3059,4749.0805,4759.0785,4191.7345,1968914
2019-07-25,4760.9829,4780.0269,4630.0559,4661.9545,4106.1889,2784788
2019-07-26,4683.3789,4692.4248,4621.9622,4664.8111,4108.705,2272466
2019-07-29,4689.0921,4798.1186,4664.335,4773.3615,4204.3148,2148850
2019-07-30,4784.7879,4828.6375,4773.3615,4798.1186,4226.1205,2013303
2019-07-31,4765.7439,4768.6005,4703.375,4718.6102,4156.0905,2674140
2019-08-01,4713.3731,4798.1186,4684.8072,4767.6483,4199.2827,1694895
2019-08-02,4795.262,4800.9752,4685.2833,4703.375,4142.6716,2451267
2019-08-05,4665.7633,4715.2775,4622.9144,4635.293,4082.7058,1657486
2019-08-06,4617.2013,4672.8571,4589.1115,4595.3007,4047.4812,1787764
2019-08-07,4589.5876,4640.054,4567.2109,4630.532,4078.5124,2085543
2019-08-08,4612.9164,4634.3408,4581.0178,4634.3408,4114.5849,2827293
2019-08-09,4633.8647,4676.2374,4616.7252,4641.4823,4120.9255,2338899
2019-08-12,4671.9526,4701.0326,4644.815,4691.9487,4165.7319,1259794
2019-08-13,4696.2336,4703.8511,4637.1974,4672.4287,4148.4011,2112609
2019-08-14,4691.9487,4736.9524,4674.9872,4729.5605,4199.1254,2112934
2019-08-15,4704.8033,4761.9351,4698.7855,4738.6063,4207.1568,2023250
2019-08-16,4760.9829,4775.2659,4713.3731,4771.4571,4236.3232,1444314
2019-08-19,4812.4016,4856.2026,4780.9791,4847.6328,4303.9556,1537782
2019-08-20,4865.7246,4919.9998,4824.7801,4827.6367,4286.2021,1849742
2019-08-21,4828.5889,4876.1987,4824.7801,4872.3899,4325.9361,1801521
2019-08-22,4854.2982,4880.9597,4771.4571,4784.7879,4248.1589,1935543
2019-08-23,4804.784,4832.3977,4770.5049,4770.5049,4235.4778,1089726
2019-08-27,4789.5488,4851.4416,4752.8893,4851.4416,4307.3372,2747784
2019-08-28,4850.4894,4898.0992,4818.1147,4890.4817,4341.9988,1979757
2019-08-29,4879.0553,4997.9085,4849.5372,4903.8124,4353.8345,1791005
2019-08-30,4919.0476,4983.9302,4910.4778,4947.6135,4392.7231,1973799
2019-09-02,4978.0838,5054.2595,4956.1832,5019.0282,4456.1285,1614104
2019-09-03,5036.1678,5075.2078,5012.3628,5069.4946,4500.9349,2828342
2019-09-04,5078.0644,5078.0644,5010.4584,5053.3073,4486.563,1754881
2019-09-05,5062.8293,5069.4946,4923.8086,4931.4261,4378.3512,2508422
2019-09-06,4934.2827,4974.275,4914.2866,4941.9003,4387.6507,2124036
2019-09-09,4963.8008,4969.514,4820.9713,4820.9713,4280.2843,2194395
2019-09-10,4796.2142,4836.1855,4701.9468,4716.7058,4187.7124,4151461
