Date,Open,High,Low,Close,Volume
2017-10-13,3637.06,3661.04,3624.92,3644.32,2522970
2017-10-16,3637.81,3672.2,3630.94,3644.32,2243926
2017-10-17,3638.69,3664.16,3624.92,3646.76,3883509
2017-10-18,3652.4,3686.69,3643.48,3681.57,2612531
2017-10-19,3573.93,3601.45,3468.27,3479.61,7520338
2017-10-20,3464.23,3476.38,3367.89,3367.89,6715657
2017-10-23,3359.82,3382.08,3335.54,3335.54,5475665
2017-10-24,3341.19,3357.28,3325.42,3329.06,5464783
2017-10-25,3324.61,3351.29,3299.39,3309.25,3710645
2017-10-26,3334.32,3420.11,3330.07,3419.73,4046582
2017-10-27,3431.88,3464.37,3397.89,3424.17,4226586
2017-10-30,3420.52,3420.8,3392.2,3406.33,2741799
2017-10-31,3408.39,3460.99,3408.39,3455.73,3488155
2017-11-01,3455.37,3466.67,3436.71,3436.71,4111189
2017-11-02,3438.74,3491.37,3437.94,3472.99,4096220
2017-11-03,3481.14,3502.37,3472.6,3488.92,2140245
2017-11-06,3468.1,3494.13,3463.78,3470.97,2395409
2017-11-07,3478.29,3479.97,3441.24,3441.99,2679934
2017-11-08,3457.05,3491.17,3447.93,3490.15,2513864
2017-11-09,3487.26,3513.36,3467.91,3475.86,2575009
2017-11-10,3472.99,3481.13,3436.92,3444.86,2257294
2017-11-13,3475.01,3505.29,3452.37,3471.35,2708419
2017-11-14,3464.85,3473.4,3445.57,3460.34,2380418
2017-11-15,3438.74,3478.71,3433.84,3433.84,2691447
2017-11-16,3445.26,3457.92,3432.2,3443.21,2567835
2017-11-17,3435.48,3443.19,3384.53,3384.53,3438616
2017-11-20,3374.74,3450.17,3369.83,3424.86,2720826
2017-11-21,3406.49,3460.34,3399.19,3447.71,3595825
2017-11-22,3440.35,3467.27,3414.67,3415.9,2652388
2017-11-23,3419.58,3455.85,3400.0,3451.77,1972744
2017-11-24,3461.19,3486.44,3454.26,3475.01,2096370
2017-11-27,3464.45,3506.03,3455.02,3455.02,3379214
2017-11-28,3462.0,3541.11,3462.0,3530.9,4091116
2017-11-29,3500.35,3504.41,3433.84,3438.3,3487838
2017-11-30,3446.1,3466.06,3395.92,3395.92,6692936
2017-12-01,3391.05,3405.29,3349.84,3355.96,3687508
2017-12-04,3401.65,3404.91,3344.52,3379.19,3202178
2017-12-05,3395.52,3432.61,3373.52,3390.21,5865378
2017-12-06,3390.21,3426.9,3385.76,3407.74,3936213
2017-12-07,3418.76,3434.26,3396.33,3403.28,3059931
2017-12-08,3393.1,3418.35,3350.24,3410.2,2455182
2017-12-11,3423.63,3441.59,3402.86,3415.5,2286303
2017-12-12,3427.77,3438.74,3406.49,3431.83,5070033
2017-12-13,3425.3,3436.28,3408.18,3417.97,3852175
2017-12-14,3413.88,3431.83,3376.37,3376.37,2636470
2017-12-15,3375.12,3422.42,3364.13,3422.02,7223751
2017-12-18,3403.28,3436.28,3403.28,3433.46,1901760
2017-12-19,3427.77,3446.1,3409.77,3411.43,1858612
2017-12-20,3402.03,3406.13,3357.19,3364.53,2076591
2017-12-21,3359.22,3379.19,3337.2,3376.37,2388699
2017-12-22,3360.45,3384.11,3360.45,3366.57,955959
2017-12-27,3343.74,3378.8,3343.74,3371.87,1994361
2017-12-28,3372.29,3382.06,3356.78,3363.31,1256565
2017-12-29,3355.56,3370.24,3348.63,3364.53,1508223
2018-01-02,3362.07,3362.07,3293.15,3298.88,2330153
2018-01-03,3296.42,3316.43,3267.86,3309.87,1861881
2018-01-04,3311.09,3328.64,3296.83,3320.08,5815023
2018-01-05,3289.92,3337.62,3289.92,3337.62,3765005
2018-01-08,3325.77,3346.15,3318.84,3336.8,2497448
2018-01-09,3338.41,3342.95,3317.63,3330.68,2815546
2018-01-10,3313.98,3324.56,3245.89,3266.63,3820036
2018-01-11,3267.08,3295.2,3261.74,3269.13,3994862
2018-01-12,3259.71,3263.8,3217.72,3249.14,11139129
2018-01-15,3250.35,3274.0,3243.85,3262.2,2454831
2018-01-16,3268.68,3276.44,3244.66,3254.04,5882974
2018-01-17,3256.09,3304.18,3221.0,3278.51,4384986
2018-01-18,3280.12,3287.45,3247.48,3278.51,4745412
2018-01-19,3281.73,3351.9,3272.37,3350.24,6818195
2018-01-22,3327.82,3342.08,3315.22,3319.24,4607232
2018-01-23,3339.24,3348.2,3324.56,3335.58,3698306
2018-01-24,3328.25,3333.56,3291.94,3291.94,5906704
2018-01-25,3280.55,3299.69,3240.56,3258.92,5588968
2018-01-26,3267.86,3290.74,3250.75,3257.29,4914221
2018-01-29,3260.97,3260.97,3219.39,3233.64,3680125
2018-01-30,3222.63,3262.58,3211.61,3247.11,4012063
2018-01-31,3264.23,3290.74,3241.81,3262.2,3971810
2018-02-01,3311.09,3313.98,3225.48,3288.26,4853694
2018-02-02,3281.73,3317.24,3266.28,3293.97,4415633
2018-02-05,3258.11,3259.71,3218.95,3218.95,3666257
2018-02-06,3144.29,3189.57,3119.07,3119.07,5230645
2018-02-07,3137.8,3180.23,3121.45,3174.12,4653346
2018-02-08,3134.12,3156.55,3102.75,3115.76,4393244
2018-02-09,3104.82,3116.2,3068.48,3085.21,4182251
2018-02-12,3108.46,3129.25,3089.67,3122.71,2862171
2018-02-13,3119.45,3129.66,3091.73,3091.73,2859329
2018-02-14,3103.12,3123.13,3075.85,3092.55,6367356
2018-02-15,3124.66,3125.06,3071.63,3108.61,5792457
2018-02-16,3125.06,3153.05,3114.37,3126.34,2870871
2018-02-19,3120.53,3125.88,3066.7,3069.14,2067316
2018-02-20,3072.86,3091.76,3051.05,3079.02,3752319
2018-02-21,3069.95,3077.78,3048.62,3067.93,4890866
2018-02-22,3048.2,3083.95,3032.57,3074.47,4133939
2018-02-23,3074.47,3107.39,3055.15,3092.59,2826390
2018-02-26,3105.3,3169.48,3098.75,3150.96,3085658
2018-02-27,3157.51,3171.13,3079.43,3085.59,2551726
2018-02-28,3065.88,3102.03,3065.88,3070.4,7034949
2018-03-01,3073.25,3081.48,3025.13,3049.69,3927462
2018-03-02,3046.92,3067.49,3041.61,3053.1,3028624
2018-03-05,3054.76,3094.23,3039.54,3091.76,2325429
2018-03-06,3113.13,3116.43,3075.29,3075.29,2996782
2018-03-07,3074.92,3125.51,3064.63,3115.63,3981050
2018-03-08,3109.86,3201.55,3109.86,3190.81,3203602
2018-03-09,3193.74,3220.04,3181.43,3202.79,2899392
2018-03-12,3223.76,3229.9,3185.11,3192.04,3038566
2018-03-13,3199.5,3199.91,3112.74,3127.94,3606554
2018-03-14,3118.91,3158.36,3112.31,3141.9,4585096
2018-03-15,3146.44,3149.32,3078.2,3088.88,4919994
2018-03-16,3094.63,3115.63,3083.53,3114.37,4918062
2018-03-19,3146.86,3146.86,3080.26,3105.3,2933611
2018-03-20,3104.08,3107.01,3075.72,3098.34,2314586
2018-03-21,3093.82,3115.63,3066.23,3070.78,2441349
2018-03-22,3062.18,3088.47,3045.72,3082.71,3500588
2018-03-23,3056.8,3088.47,3054.76,3071.21,2828894
2018-03-26,3081.07,3083.53,3038.7,3038.7,5633331
2018-03-27,3074.09,3087.25,3052.73,3074.92,3792648
2018-03-28,3088.47,3220.04,3078.2,3220.04,5300222
2018-03-29,3241.86,3280.08,3206.91,3252.96,4380296
2018-04-03,3215.52,3239.4,3209.8,3215.96,3253345
2018-04-04,3217.21,3263.24,3197.43,3260.36,3041786
2018-04-05,3296.53,3317.89,3273.09,3314.59,2561513
2018-04-06,3307.23,3322.46,3290.78,3301.05,2874498
2018-04-09,3302.26,3306.79,3259.13,3271.86,2504353
2018-04-10,3287.48,3288.3,3237.73,3244.75,3140240
2018-04-11,3218.82,3248.44,3198.28,3243.06,2339516
2018-04-12,3227.45,3246.33,3210.58,3227.45,1868029
2018-04-13,3237.73,3237.73,3199.5,3231.59,2595039
2018-04-16,3236.88,3243.06,3202.16,3214.29,2533504
2018-04-17,3202.35,3229.9,3190.49,3218.39,2430780
2018-04-18,3236.09,3266.12,3217.58,3245.53,3336362
2018-04-19,3268.96,3270.25,3159.6,3175.23,5717518
2018-04-20,3189.59,3214.7,3174.39,3184.67,3678634
2018-04-23,3171.52,3191.29,3149.74,3179.35,2724059
2018-04-24,3184.28,3232.8,3171.13,3223.76,3696807
2018-04-25,3215.52,3246.33,3207.3,3231.98,2913343
2018-04-26,3245.53,3263.24,3227.05,3251.29,2737960
2018-04-27,3257.86,3338.05,3246.33,3331.48,3673451
2018-04-30,3349.59,3384.55,3332.74,3353.31,4078731
2018-05-01,3347.54,3359.45,3331.08,3340.95,1130518
2018-05-02,3371.77,3371.77,3281.32,3289.57,3583566
2018-05-03,3280.34,3294.89,3269.96,3279.94,2968275
2018-05-04,3285.29,3311.9,3280.75,3301.53,3679806
2018-05-08,3301.9,3396.87,3301.9,3361.6,4591326
2018-05-09,3345.02,3396.03,3332.18,3394.79,4425615
2018-05-10,3391.45,3442.07,3386.04,3433.36,4659701
2018-05-11,3425.03,3446.61,3406.39,3432.95,3630122
2018-05-14,3430.43,3465.26,3426.75,3431.28,2659913
2018-05-15,3417.61,3432.95,3380.27,3407.25,3698764
2018-05-16,3396.44,3408.47,3370.73,3394.38,4664720
2018-05-17,3389.84,3403.08,3375.72,3400.6,3872690
2018-05-18,3400.19,3449.12,3384.84,3431.68,3840098
2018-05-21,3453.27,3473.16,3448.28,3469.43,3059798
2018-05-22,3470.68,3487.26,3452.84,3472.74,3777837
2018-05-23,3474.4,3493.08,3464.87,3479.38,3692601
2018-05-24,3479.38,3488.94,3457.83,3457.83,5066131
2018-05-25,3462.78,3496.81,3448.28,3468.62,3553644
2018-05-29,3450.78,3479.38,3441.65,3458.66,5041109
2018-05-30,3464.87,3482.28,3449.97,3482.28,3440643
2018-05-31,3490.56,3497.21,3437.93,3438.74,5212360
2018-06-01,3463.62,3473.99,3429.19,3438.3,3301579
2018-06-04,3457.83,3491.8,3450.78,3462.78,3216592
2018-06-05,3456.15,3473.16,3437.5,3454.91,5030506
2018-06-06,3445.8,3450.78,3379.01,3393.55,4365116
2018-06-07,3410.57,3424.65,3390.22,3397.69,4679337
2018-06-08,3374.05,3429.64,3374.05,3413.03,3905484
2018-06-11,3429.64,3458.21,3418.44,3435.42,3297652
2018-06-12,3452.42,3469.43,3437.09,3445.38,2862021
2018-06-13,3449.51,3456.15,3430.04,3441.65,4235095
2018-06-14,3418.83,3455.37,3285.74,3345.02,10265980
2018-06-15,3336.73,3404.74,3327.63,3372.41,13587862
2018-06-18,3376.93,3388.13,3344.21,3352.48,3015704
2018-06-19,3337.58,3371.98,3326.77,3366.17,4000070
2018-06-20,3371.57,3423.79,3367.84,3380.71,4002728
2018-06-21,3399.35,3443.31,3373.65,3383.21,3256242
2018-06-22,3385.71,3437.5,3385.71,3427.97,3359453
2018-06-25,3427.97,3463.23,3411.79,3411.79,3273856
2018-06-26,3422.17,3445.8,3411.79,3425.89,2527432
2018-06-27,3428.82,3473.16,3418.83,3454.52,3622098
2018-06-28,3439.14,3477.72,3439.14,3454.09,3396837
2018-06-29,3483.11,3510.08,3476.48,3476.48,3728855
2018-07-02,3449.12,3486.02,3449.12,3450.78,3287784
2018-07-03,3453.27,3512.58,3447.06,3503.84,4688558
2018-07-04,3493.48,3513.8,3476.9,3499.29,2627582
2018-07-05,3503.01,3511.3,3476.48,3487.26,3855447
2018-07-06,3494.32,3519.61,3480.62,3490.56,2819436
2018-07-09,3491.4,3499.69,3473.16,3488.5,3906890
2018-07-10,3488.94,3498.87,3459.48,3480.62,3363197
2018-07-11,3480.62,3491.4,3461.98,3461.98,5299294
2018-07-12,3470.25,3478.14,3461.98,3476.06,3466546
2018-07-13,3487.67,3508.39,3481.45,3481.45,2989834
2018-07-16,3483.11,3492.25,3444.98,3478.98,3066771
2018-07-17,3474.84,3481.45,3450.33,3466.1,4758978
2018-07-18,3504.27,3522.92,3476.06,3485.6,3439416
2018-07-19,3476.06,3600.49,3444.12,3591.33,4800214
2018-07-20,3603.37,3655.6,3602.54,3617.07,4816747
2018-07-23,3607.93,3612.5,3564.8,3564.8,3649716
2018-07-24,3576.84,3588.43,3541.57,3556.1,544857
2018-07-25,3555.28,3566.47,3537.4,3555.28,2595984
2018-07-26,3559.84,3565.64,3534.96,3549.06,2662739
2018-07-27,3556.92,3578.91,3534.96,3578.07,2555700
2018-07-30,3573.48,3609.98,3568.51,3589.68,2246762
2018-07-31,3611.22,3626.56,3584.71,3611.67,3841635
2018-08-01,3615.8,3632.82,3590.51,3611.67,3966989
2018-08-02,3615.29,3633.24,3601.08,3615.29,2646860
2018-08-03,3640.37,3658.75,3620.29,3652.48,2189152
2018-08-06,3654.59,3683.4,3648.73,3672.14,1730533
2018-08-07,3684.26,3698.48,3657.92,3677.97,2382666
2018-08-08,3683.04,3721.03,3683.04,3708.93,2245975
2018-08-09,3709.73,3717.26,3691.81,3706.4,2102011
2018-08-10,3683.85,3703.9,3647.04,3655.83,2873236
2018-08-13,3649.98,3662.92,3626.18,3652.48,1832964
2018-08-14,3667.94,3690.13,3652.48,3665.02,2024158
2018-08-15,3670.88,3679.69,3632.03,3658.36,2933652
2018-08-16,3667.14,3693.45,3648.32,3687.18,1753809
2018-08-17,3680.05,3708.93,3671.31,3690.52,1862580
2018-08-20,3689.72,3727.3,3682.16,3717.26,1847486
2018-08-21,3712.27,3735.68,3680.9,3691.32,2167221
2018-08-22,3680.05,3727.73,3677.97,3700.14,2458873
2018-08-23,3713.93,3721.88,3697.64,3705.14,2150163
2018-08-24,3705.98,3723.14,3684.66,3706.83,2003666
2018-08-28,3748.21,3764.54,3729.39,3749.87,2297473
2018-08-29,3751.96,3755.74,3710.6,3721.45,2526078
2018-08-30,3702.24,3717.26,3695.13,3706.83,2011215
2018-08-31,3696.79,3698.9,3659.6,3671.31,4055188
2018-09-03,3681.79,3702.64,3669.62,3693.45,1984352
2018-09-04,3699.31,3703.48,3629.08,3642.05,2890116
2018-09-05,3633.68,3637.83,3562.63,3580.16,4504456
2018-09-06,3569.36,3574.35,3530.45,3530.45,3432606
2018-09-07,3533.35,3560.55,3518.35,3548.41,4435079
2018-09-10,3548.41,3578.1,3537.13,3570.59,2591592
2018-09-11,3566.78,3594.82,3550.94,3594.42,3121453
2018-09-12,3586.46,3624.47,3560.11,3615.29,2928449
2018-09-13,3604.42,3610.72,3557.21,3574.35,3125294
2018-09-14,3586.46,3591.08,3560.11,3563.05,2128112
2018-09-17,3549.66,3563.05,3531.72,3555.52,2593939
2018-09-18,3556.76,3571.84,3541.75,3542.16,2879918
2018-09-19,3537.13,3537.54,3454.4,3464.43,4876817
2018-09-20,3459.83,3512.88,3452.31,3512.88,3382176
2018-09-21,3522.92,3582.27,3517.48,3568.49,11269748
2018-09-24,3555.94,3558.03,3507.45,3512.49,2428544
2018-09-25,3512.49,3524.61,3484.91,3494.11,3325609
2018-09-26,3489.92,3508.28,3481.54,3506.19,3017489
2018-09-27,3487.39,3543.4,3477.38,3537.54,2231266
2018-09-28,3540.06,3552.61,3505.38,3524.17,4080778
2018-10-01,3516.23,3553.41,3503.31,3533.81,3708746
2018-10-02,3508.73,3517.91,3486.58,3511.22,3691389
2018-10-03,3526.7,3539.63,3508.73,3530.87,2902338
2018-10-04,3494.11,3505.38,3408.81,3408.81,3734682
2018-10-05,3446.04,3452.31,3370.79,3387.94,5766141
2018-10-08,3388.34,3411.35,3370.37,3379.99,3057216
2018-10-09,3388.34,3394.62,3348.2,3388.34,2559808
2018-10-10,3383.32,3387.94,3359.5,3373.73,2713147
2018-10-11,3351.56,3380.4,3291.8,3297.25,5293451
2018-10-12,3297.66,3321.87,3283.85,3285.94,4708591
2018-10-15,3291.4,3354.9,3280.09,3346.59,2759699
2018-10-16,3341.53,3390.43,3326.5,3378.29,3393562
2018-10-17,3367.0,3382.08,3336.94,3363.67,3343751
2018-10-18,3301.82,3363.67,3279.69,3332.36,3691693
2018-10-19,3344.47,3468.99,3344.47,3436.0,4993599
2018-10-22,3458.12,3504.12,3440.16,3440.16,3501098
2018-10-23,3413.01,3497.42,3408.42,3452.71,4340102
2018-10-24,3480.72,3529.21,3469.43,3488.65,3699240
2018-10-25,3510.8,3544.26,3486.17,3542.16,4119705
2018-10-26,3515.81,3525.42,3442.25,3482.81,3955201
2018-10-29,3453.54,3490.35,3444.78,3477.38,4692234
2018-10-30,3501.61,3511.22,3444.35,3494.91,3783187
2018-10-31,3550.11,3550.11,3461.09,3466.07,4701944
2018-11-01,3455.52,3493.0,3435.69,3464.34,3673239
2018-11-02,3488.35,3488.35,3419.25,3438.2,3464696
2018-11-05,3445.38,3473.18,3425.98,3449.17,4320806
2018-11-06,3451.67,3451.67,3417.58,3439.47,3020539
2018-11-07,3446.62,3482.46,3441.57,3460.53,2897386
2018-11-08,3461.4,3467.7,3430.63,3436.12,3126496
2018-11-09,3441.57,3501.82,3441.57,3494.69,3366120
2018-11-12,3517.43,3522.5,3491.34,3504.38,4351859
2018-11-13,3500.56,3525.03,3488.78,3501.82,3745065
2018-11-14,3502.68,3519.96,3476.97,3488.35,5034057
2018-11-15,3508.6,3589.93,3487.92,3581.93,7410021
2018-11-16,3581.93,3617.74,3558.71,3601.33,4500566
2018-11-19,3601.71,3628.29,3581.07,3591.2,3369065
2018-11-20,3582.74,3630.83,3573.93,3598.74,4006950
2018-11-21,3619.42,3632.06,3592.46,3606.79,3748780
2018-11-22,3588.63,3641.31,3564.64,3565.48,3274244
2018-11-23,3560.85,3586.55,3535.97,3578.12,3162901
2018-11-26,3613.93,3624.05,3537.22,3538.49,3835566
2018-11-27,3558.71,3602.57,3558.71,3589.1,4170193
2018-11-28,3601.71,3618.59,3554.11,3588.63,3636817
2018-11-29,3605.51,3618.99,3569.3,3585.7,3703458
2018-11-30,3593.68,3610.59,3567.58,3576.43,15798487
2018-12-03,3586.55,3615.64,3560.43,3577.28,3267775
2018-12-04,3582.32,3625.72,3582.32,3619.84,4898403
2018-12-05,3605.08,3618.99,3561.68,3573.93,3153215
2018-12-06,3557.48,3585.7,3496.37,3515.74,3861608
2018-12-07,3507.75,3593.31,3501.02,3591.58,3218291
2018-12-10,3564.21,3635.4,3554.94,3581.48,3871571
2018-12-11,3586.12,3652.27,3570.55,3635.02,3393132
2018-12-12,3663.7,3694.0,3640.06,3640.06,3189656
2018-12-13,3656.92,3674.2,3616.45,3655.65,3092116
2018-12-14,3656.08,3661.13,3616.45,3640.9,2342626
2018-12-17,3621.1,3634.16,3562.95,3565.07,3146508
2018-12-18,3563.36,3572.22,3522.5,3548.22,3559557
2018-12-19,3535.12,3555.37,3520.39,3552.4,2575927
2018-12-20,3544.0,3569.68,3528.38,3543.17,2763495
2018-12-21,3541.91,3554.11,3479.1,3541.91,7128947
2018-12-24,3503.94,3529.65,3495.52,3509.88,933437
2018-12-27,3501.82,3514.91,3409.98,3438.65,3347982
2018-12-28,3455.05,3498.07,3448.76,3476.56,2387937
2018-12-31,3439.92,3479.1,3436.12,3462.64,1277551
2019-01-02,3470.67,3502.28,3443.7,3491.72,2159719
2019-01-03,3479.1,3497.64,3453.8,3473.64,2386748
2019-01-04,3498.45,3504.79,3454.24,3499.34,2247031
2019-01-07,3490.44,3491.34,3432.32,3459.7,2454191
2019-01-08,3428.94,3466.44,3416.32,3455.05,2473235
2019-01-09,3459.7,3471.09,3430.63,3452.12,2579572
2019-01-10,3419.25,3450.05,3416.73,3448.76,2179828
2019-01-11,3452.96,3497.64,3444.1,3455.52,4393075
2019-01-14,3435.27,3445.38,3380.91,3395.24,2773499
2019-01-15,3401.96,3447.9,3396.08,3437.36,2239982
2019-01-16,3429.83,3432.72,3358.13,3370.37,3188148
2019-01-17,3369.09,3403.67,3362.37,3389.77,1790040
2019-01-18,3388.93,3431.05,3368.27,3420.1,2567206
2019-01-21,3416.32,3440.76,3402.82,3417.15,1756456
2019-01-22,3410.4,3430.63,3379.2,3389.31,2730478
2019-01-23,3383.03,3425.14,3363.61,3398.18,2149119
2019-01-24,3407.89,3415.87,3375.84,3375.84,1998011
2019-01-25,3366.58,3382.18,3348.89,3350.57,2359685
2019-01-28,3339.19,3339.19,3307.16,3321.48,2184220
2019-01-29,3335.41,3397.32,3326.96,3393.97,3589604
2019-01-30,3390.58,3431.05,3389.31,3426.42,3495091
2019-01-31,3366.96,3399.86,3291.14,3358.13,4195805
2019-02-01,3369.54,3438.2,3369.54,3425.98,3307992
2019-02-04,3409.14,3484.12,3409.14,3458.43,2602627
2019-02-05,3454.24,3562.53,3444.96,3561.26,3784659
2019-02-06,3539.78,3555.78,3510.67,3514.46,1999088
2019-02-07,3500.56,3532.63,3500.56,3517.03,2824521
2019-02-08,3521.67,3545.26,3500.56,3519.96,1748421
2019-02-11,3523.77,3548.22,3508.6,3544.43,1810680
2019-02-12,3553.7,3587.39,3544.82,3587.39,3711277
2019-02-13,3597.08,3605.94,3570.09,3590.75,3182152
2019-02-14,3615.49,3625.28,3594.26,3610.81,3319933
2019-02-15,3618.9,3637.59,3603.17,3609.57,2144579
2019-02-18,3598.53,3626.51,3582.76,3616.33,1814727
2019-02-19,3623.97,3623.97,3565.37,3575.58,2013958
2019-02-20,3586.17,3604.45,3566.65,3598.53,2149789
2019-02-21,3599.76,3635.43,3591.3,3615.08,2091684
2019-02-22,3599.76,3608.7,3547.09,3559.45,3644229
2019-02-25,3576.41,3586.17,3516.53,3530.96,2985172
2019-02-26,3508.02,3519.92,3458.77,3497.4,2594357
2019-02-27,3454.52,3457.49,3350.43,3387.87,5033677
2019-02-28,3364.04,3408.61,3364.04,3404.82,5456004
2019-03-01,3410.75,3429.03,3369.98,3383.56,3595842
2019-03-04,3383.18,3415.01,3371.25,3397.59,2780597
2019-03-05,3411.19,3469.37,3392.93,3459.58,2920200
2019-03-06,3477.02,3477.02,3430.75,3437.1,2000015
2019-03-07,3436.68,3502.1,3430.75,3500.79,2411925
2019-03-08,3492.33,3554.75,3492.33,3534.79,2780729
2019-03-11,3557.33,3575.99,3477.45,3493.58,3869892
2019-03-12,3474.47,3522.88,3416.29,3515.66,3651957
2019-03-13,3508.9,3542.42,3501.24,3516.12,3284208
2019-03-14,3516.96,3577.68,3500.4,3561.98,3062365
2019-03-15,3591.69,3626.96,3576.84,3613.37,5078496
2019-03-18,3631.64,3639.25,3612.08,3623.97,2712238
2019-03-19,3618.03,3637.59,3612.95,3616.76,2542348
2019-03-20,3625.28,3666.86,3621.87,3646.08,3437678
2019-03-21,3669.85,3745.05,3669.85,3737.4,3378152
2019-03-22,3712.33,3723.8,3666.86,3677.91,2547111
2019-03-25,3671.97,3688.57,3644.35,3677.91,2013608
2019-03-26,3691.49,3717.87,3667.32,3695.77,2195733
2019-03-27,3711.06,3711.49,3666.05,3693.24,2288390
2019-03-28,3696.2,3742.94,3696.2,3738.27,1861130
2019-03-29,3744.16,3759.47,3710.66,3733.57,2732307
2019-04-01,3746.32,3749.29,3690.22,3699.59,2772620
2019-04-02,3716.15,3764.15,3715.76,3731.88,3465330
2019-04-03,3725.52,3727.17,3671.97,3724.62,3983819
2019-04-04,3721.69,3741.67,3710.21,3737.4,3312398
2019-04-05,3730.6,3754.79,3711.06,3739.53,2604314
2019-04-08,3732.72,3756.91,3713.18,3748.85,1614177
2019-04-09,3737.82,3754.79,3712.77,3753.55,2157857
2019-04-10,3717.0,3742.05,3708.93,3732.72,1795108
2019-04-11,3722.98,3756.91,3718.27,3731.88,1348288
2019-04-12,3736.12,3753.96,3671.97,3707.22,2042380
2019-04-15,3700.45,3712.77,3682.6,3691.96,1619665
2019-04-16,3711.92,3715.76,3692.8,3714.05,2010505
2019-04-17,3721.25,3722.11,3664.78,3719.14,2791597
2019-04-18,3748.02,3865.66,3746.32,3825.75,3992821
2019-04-23,3795.58,3847.38,3792.61,3846.13,3228206
2019-04-24,3861.44,3861.44,3823.2,3850.8,2180920
2019-04-25,3855.91,3871.63,3837.64,3867.8,2236665
2019-04-26,3868.64,3896.66,3849.5,3896.66,2908693
2019-04-29,3896.66,3925.57,3861.86,3916.19,2161305
2019-04-30,3919.19,3956.58,3905.6,3956.58,2852082
2019-05-01,3988.41,3992.24,3933.2,3933.2,2167415
2019-05-02,3895.09,3947.3,3886.52,3928.88,2535711
2019-05-03,3967.85,3988.38,3930.19,3940.46,1586913
2019-05-07,3931.47,3969.58,3923.74,3931.88,3435527
2019-05-08,3939.15,3978.13,3925.03,3962.69,4164433
2019-05-09,3952.02,3983.23,3939.6,3947.3,1893257
2019-05-10,3955.44,3972.97,3934.45,3946.03,2006374
2019-05-13,3972.56,3990.95,3939.15,3980.26,2149768
2019-05-14,3995.69,3995.69,3949.86,3972.56,1736686
2019-05-15,3971.7,4015.35,3961.42,4014.92,2827931
2019-05-16,4017.5,4087.7,3997.8,4087.7,2322748
2019-05-17,4070.99,4106.97,4070.99,4106.08,1883498
2019-05-20,4109.09,4116.37,4059.88,4098.39,1711088
2019-05-21,4109.53,4120.64,4058.14,4067.14,1807061
2019-05-22,4078.69,4158.31,4076.16,4157.89,2823962
2019-05-23,4160.88,4172.01,4113.8,4142.48,2251425
2019-05-24,4157.89,4194.7,4138.18,4180.55,2274568
2019-05-28,4194.7,4201.56,4140.34,4160.05,4283826
2019-05-29,4137.34,4143.33,4098.39,4143.33,2119206
2019-05-30,4142.89,4187.0,4119.35,4183.55,1463880
2019-05-31,4160.46,4169.03,4131.38,4140.74,1641496
2019-06-03,4127.09,4163.02,4112.97,4156.19,2161407
2019-06-04,4157.89,4158.76,4111.67,4121.49,3654043
2019-06-05,4127.93,4163.02,4110.37,4158.76,2243315
2019-06-06,4166.44,4187.42,4149.75,4177.56,2033211
2019-06-07,4173.74,4210.52,4173.74,4206.67,2140181
2019-06-10,4214.8,4214.8,4179.69,4193.84,1502412
2019-06-11,4199.84,4222.1,4180.17,4210.14,3046388
2019-06-12,4211.83,4265.74,4187.0,4256.78,2095347
2019-06-13,4249.48,4270.01,4223.39,4234.93,2778302
2019-06-14,4225.93,4260.19,4215.66,4257.6,1704806
2019-06-17,4253.77,4269.63,4237.91,4252.05,1789721
2019-06-18,4260.63,4312.84,4241.81,4266.19,2540708
2019-06-19,4274.75,4274.75,4209.67,4217.83,2516549
2019-06-20,4231.5,4254.2,4203.7,4205.82,2597175
2019-06-21,4193.84,4209.67,4165.17,4201.97,8234130
2019-06-24,4194.27,4245.17,4181.85,4238.76,2085684
2019-06-25,4217.83,4244.81,4197.69,4225.53,1674240
2019-06-26,4213.98,4234.93,4182.73,4187.42,2348514
2019-06-27,4184.0,4184.0,4124.08,4162.61,2308815
2019-06-28,4181.44,4189.99,4157.89,4189.99,2513927
2019-07-01,4234.07,4234.07,4190.84,4201.97,1781489
2019-07-02,4201.11,4294.0,4189.58,4294.0,3548891
2019-07-03,4313.73,4365.91,4303.44,4351.32,2372187
2019-07-04,4347.93,4354.78,4306.82,4333.38,1429837
2019-07-05,4326.55,4344.51,4299.14,4318.82,1674895
2019-07-08,4333.38,4352.23,4314.55,4332.51,1459591
2019-07-09,4329.1,4339.37,4297.42,4312.84,2886742
2019-07-10,4300.0,4312.84,4254.62,4299.14,2208530
2019-07-11,4299.14,4314.55,4275.17,4278.99,3628182
2019-07-12,4294.85,4295.72,4252.49,4282.86,1725408
2019-07-15,4276.02,4317.13,4259.33,4301.71,1635820
2019-07-16,4306.02,4372.75,4294.0,4358.2,1946344
2019-07-17,4365.06,4384.74,4328.25,4347.93,3030692
2019-07-18,4349.67,4358.2,4317.13,4335.93,2055982
2019-07-19,4347.93,4370.18,4286.3,4289.72,3151646
2019-07-22,4284.58,4317.13,4261.05,4306.02,1798464
2019-07-23,4322.22,4356.5,4306.82,4316.28,1991395
2019-07-24,4314.55,4328.25,4269.63,4278.6,2587466
2019-07-25,4280.3,4297.42,4162.61,4191.25,3659651
2019-07-26,4210.52,4218.67,4155.32,4193.84,2986380
